dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications,fedgt_estimated_malicious,fedgt_positive_tests
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,3,0.264,2.258267517089844,0.18636749304251293,0,2,0.0,0.25,20.622000000003027,10.893300000006434,4239760,848.984999999999,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,4,0.27,2.178108367919922,0.15074271005535925,0,2,0.0,0.25,18.061099999997055,10.13939999999991,4239760,792.1362000000016,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,5,0.263,2.0131092834472657,0.13286628076370993,0,2,0.0,0.25,18.22090000000287,11.749000000008891,4239760,789.462400000005,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,6,0.366,1.8678936767578125,0.23896477334899902,1,1,0.5,0.125,21.02299999999957,11.456999999992945,4239760,781.1051000000049,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,7,0.424,1.7175296630859376,0.33529432169510853,1,1,0.5,0.125,22.26840000000152,13.823799999997277,4239760,807.8272999999996,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,8,0.421,1.600369171142578,0.3170299546407361,1,1,0.5,0.125,19.165899999990188,11.708999999996195,4239760,841.0890999999907,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,9,0.433,1.5148936767578125,0.3344395789078462,1,1,0.5,0.125,20.33249999999498,10.79740000000129,4239760,856.3120000000026,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,10,0.476,1.421302490234375,0.3917297593638951,1,1,0.5,0.125,21.491799999992622,10.100600000001236,4239760,814.0216000000038,2221,32,600,46800,69120,1440,,
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,1,0.113,2.293160095214844,0.048336633385184576,0,2,0.0,0.25,0.0,364.12279999998987,20326272,1142.513000000008,2221,32,600,20326272,0,0,2,6
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,2,0.274,2.271654846191406,0.1296888573007976,2,1,1.0,0.125,0.0,364.1822000000019,19902808,1143.9436,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,3,0.284,2.188089874267578,0.13261559731512815,1,2,0.5,0.25,0.0,363.5407000000015,19902808,1146.6138000000115,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,4,0.292,2.088942901611328,0.167232882116158,1,2,0.5,0.25,0.0,374.6716999999933,19902808,1206.4550999999994,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,5,0.453,1.849924591064453,0.35676977499522006,2,1,1.0,0.125,0.0,361.75219999999797,19902808,1122.0189999999945,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,6,0.334,1.7320290222167969,0.22544691404158668,0,0,0.0,0.0,0.0,368.291499999998,21173200,1162.5203000000113,2221,32,600,21173200,0,0,0,3
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,7,0.384,1.6383871459960937,0.2719010898591955,0,2,0.0,0.25,0.0,364.31470000000843,20326272,1138.9020000000016,2221,32,600,20326272,0,0,2,5
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,8,0.376,1.6144703063964845,0.26089063570652965,1,2,0.5,0.25,0.0,378.2350999999977,19902808,1161.0136999999982,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,9,0.528,1.4760171203613281,0.4921963466416243,1,2,0.5,0.25,0.0,378.67049999999836,19902808,1202.6857999999975,2221,32,600,19902808,0,0,3,7
fashion_mnist,tiny_cnn,fedgt_nhat,label_flip,0.2,0.5,10,0.518,1.3548403015136719,0.4231830997790446,1,1,0.5,0.125,0.0,362.10909999999785,20326272,1123.302499999994,2221,32,600,20326272,0,0,2,6
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,1,0.15,2.297074279785156,0.05606980321266035,0,0,0.0,0.0,0.0,0.5302000000000362,4234640,554.2824000000053,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,2,0.188,2.2760615844726564,0.07593129994450139,0,0,0.0,0.0,0.0,0.304900000003272,4234640,431.14690000000166,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,3,0.279,2.2379196166992186,0.18039790592720784,0,0,0.0,0.0,0.0,0.2515999999985752,4234640,466.6939000000099,2222,32,600,0,0,0,,
fashion_mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,4,0.205,2.163959564208984,0.09628658265418107,0,0,0.0,0.0,0.0,0.25220000000558684,4234640,421.13830000000974,2222,32,600,0,0,0,,
