dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,4,0.648,1.9448182067871094,0.583985899319967,0,0,0.0,0.0,0.0,4.035600000001693,4070800,201.71049999999724,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,5,0.697,1.8259151306152344,0.6366017503581199,0,0,0.0,0.0,0.0,3.77120000000275,4070800,203.48299999999853,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,6,0.692,1.7038494262695312,0.6352889936520816,0,0,0.0,0.0,0.0,4.207700000002035,4070800,204.25170000000037,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,7,0.718,1.5805531311035157,0.6634226934219482,0,0,0.0,0.0,0.0,4.083700000002466,4070800,206.72049999999587,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,8,0.735,1.459656036376953,0.6841269804828667,0,0,0.0,0.0,0.0,4.103000000000634,4070800,200.52319999999924,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,9,0.752,1.3493771057128907,0.7005782252520405,0,0,0.0,0.0,0.0,4.10839999999979,4070800,201.83320000000293,2026
mnist,mlp,trimmed_mean,sign_flip,0.0,0.5,10,0.763,1.2519510192871093,0.7170622879541313,0,0,0.0,0.0,0.0,4.122999999999877,4070800,196.83969999999817,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,1,0.149,2.275906494140625,0.05199301716613325,0,0,0.0,0.0,0.0,3.8210000000020727,4070800,205.89929999999868,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,2,0.154,2.2556944580078127,0.05538452860596292,0,0,0.0,0.0,0.0,3.9119000000056303,4070800,207.17069999999893,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,3,0.171,2.233723449707031,0.06807486566522711,0,0,0.0,0.0,0.0,4.278699999993307,4070800,223.9026000000024,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,4,0.286,2.196592834472656,0.19983640376144512,0,0,0.0,0.0,0.0,3.8480999999990217,4070800,202.97670000000068,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,5,0.415,2.1439864501953125,0.29568172391004577,0,0,0.0,0.0,0.0,3.955300000001216,4070800,206.88379999999995,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,6,0.462,2.081594268798828,0.3218796570457024,0,0,0.0,0.0,0.0,4.246800000004214,4070800,220.90850000000017,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,7,0.485,1.9959151611328125,0.33487629673865776,0,0,0.0,0.0,0.0,3.9644000000009783,4070800,210.9979000000024,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,8,0.493,1.9188675231933594,0.3497338441012962,0,0,0.0,0.0,0.0,4.1933999999983484,4070800,220.92689999999493,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,9,0.498,1.838887664794922,0.3495357184859903,0,0,0.0,0.0,0.0,3.8307999999958042,4070800,211.2662000000043,2026
mnist,mlp,trimmed_mean,sign_flip,0.2,0.5,10,0.505,1.7513514404296875,0.36000571302812967,0,0,0.0,0.0,0.0,4.005400000004045,4070800,209.15990000000306,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,1,0.191,2.2383598022460935,0.1156035723722427,0,0,0.0,0.0,0.0,4.486100000001159,4070800,214.03230000000661,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,2,0.347,2.1531127624511717,0.2732402729274492,0,0,0.0,0.0,0.0,4.115900000002171,4070800,202.2201999999993,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,3,0.546,2.055038879394531,0.47582114521305596,0,0,0.0,0.0,0.0,4.270999999995695,4070800,211.38219999999563,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,4,0.648,1.9448182067871094,0.583985899319967,0,0,0.0,0.0,0.0,4.259099999998739,4070800,204.42330000000197,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,5,0.697,1.8259151306152344,0.6366017503581199,0,0,0.0,0.0,0.0,4.078399999997373,4070800,203.36430000000405,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,6,0.692,1.7038494262695312,0.6352889936520816,0,0,0.0,0.0,0.0,4.149800000000425,4070800,204.67370000000074,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,7,0.718,1.5805531311035157,0.6634226934219482,0,0,0.0,0.0,0.0,3.8339999999976726,4070800,204.28309999999783,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,8,0.735,1.459656036376953,0.6841269804828667,0,0,0.0,0.0,0.0,4.112599999999134,4070800,209.3063000000015,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,9,0.752,1.3493771057128907,0.7005782252520405,0,0,0.0,0.0,0.0,4.126399999996977,4070800,201.08439999999916,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.0,0.5,10,0.763,1.2519510192871093,0.7170622879541313,0,0,0.0,0.0,0.0,4.160900000002243,4070800,200.16230000000235,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,1,0.162,2.2423916015625,0.06269325079623121,0,0,0.0,0.0,0.0,4.3915000000041005,4070800,207.49339999999705,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,2,0.221,2.165551574707031,0.13206385412355562,0,0,0.0,0.0,0.0,4.189100000004942,4070800,211.80840000000245,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,3,0.376,2.0751465759277345,0.2744874920532367,0,0,0.0,0.0,0.0,4.34940000000239,4070800,214.87760000000122,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,4,0.491,1.968833740234375,0.36013360174427494,0,0,0.0,0.0,0.0,4.638900000003332,4070800,208.7416000000033,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,5,0.533,1.8565077209472656,0.41852554709373857,0,0,0.0,0.0,0.0,4.405800000000681,4070800,198.45639999999776,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,6,0.57,1.739138214111328,0.4697504734862722,0,0,0.0,0.0,0.0,4.155099999998413,4070800,204.84920000000528,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,7,0.603,1.6198639221191407,0.5105568914665075,0,0,0.0,0.0,0.0,4.579900000003079,4070800,203.17749999999535,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,8,0.614,1.5133944702148439,0.536218584419063,0,0,0.0,0.0,0.0,4.149900000001594,4070800,208.69859999999818,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,9,0.634,1.4107970581054687,0.5569933976830744,0,0,0.0,0.0,0.0,4.455399999997667,4070800,201.74540000000007,2026
mnist,mlp,trimmed_mean,gaussian_noise,0.2,0.5,10,0.675,1.3150317993164062,0.615331634075609,0,0,0.0,0.0,0.0,4.4125000000008185,4070800,199.0763999999956,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,1,0.181,2.2305480346679687,0.1058082494087899,0,0,0.0,0.0,0.0,0.602800000002901,4072080,214.93089999999881,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,2,0.361,2.130976318359375,0.30766290774456945,0,0,0.0,0.0,0.0,0.24750000000040018,4072080,210.91009999999955,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,3,0.601,2.0152457885742185,0.5528135571631732,0,0,0.0,0.0,0.0,0.30999999999892225,4072080,222.47709999999898,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,4,0.719,1.8863336791992187,0.6729138940828536,0,0,0.0,0.0,0.0,0.2536000000006311,4072080,208.80340000000075,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,5,0.754,1.7491260375976563,0.7084001498712383,0,0,0.0,0.0,0.0,0.5808000000016023,4072080,220.1542000000032,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,6,0.759,1.6110746765136719,0.7166795569267582,0,0,0.0,0.0,0.0,0.33640000000190184,4072080,220.94729999999885,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,7,0.77,1.4760762023925782,0.729969829847285,0,0,0.0,0.0,0.0,0.2883000000011293,4072080,202.45710000000372,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,8,0.773,1.350772186279297,0.7408260698531761,0,0,0.0,0.0,0.0,0.34459999999825186,4072080,213.03319999999815,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,9,0.794,1.2388632202148437,0.7623477237010508,0,0,0.0,0.0,0.0,0.2651000000000181,4072080,221.17189999999454,2026
mnist,mlp,plain_srsf,label_flip,0.0,0.5,10,0.805,1.1419967041015624,0.7772885326803981,0,0,0.0,0.0,0.0,0.27999999999650527,4072080,208.49960000000323,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,1,0.145,2.2530733032226564,0.05413199270971476,1,1,0.5,0.125,0.0,0.23939999999811334,4072080,213.04709999999716,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,2,0.16,2.191713562011719,0.07293825277028573,1,1,0.5,0.125,0.0,0.2417000000036751,4072080,223.9274000000009,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,3,0.227,2.1193934020996092,0.14260527480803686,1,1,0.5,0.125,0.0,0.2651999999940813,4072080,219.84180000000464,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,4,0.336,2.036281311035156,0.253865997442421,1,1,0.5,0.125,0.0,0.4351999999983036,4072080,208.34659999999872,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,5,0.515,1.9467883911132813,0.397453614931521,0,2,0.0,0.25,0.0,0.44559999999904676,4072080,218.01689999999496,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,6,0.484,1.8796726989746093,0.38394536564434556,0,2,0.0,0.25,0.0,0.27779999999921756,4072080,211.88490000000115,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,7,0.573,1.7658377380371093,0.4741085809949885,1,1,0.5,0.125,0.0,0.28689999999897964,4072080,204.474299999994,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,8,0.597,1.666498565673828,0.5014016461253208,1,1,0.5,0.125,0.0,0.26400000000137425,4072080,205.25699999999603,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,9,0.625,1.5716199340820312,0.5278644345032119,1,1,0.5,0.125,0.0,0.46230000000235805,4072080,217.59849999999403,2026
mnist,mlp,plain_srsf,label_flip,0.2,0.5,10,0.639,1.4864737854003907,0.5408651804591934,1,1,0.5,0.125,0.0,0.2630999999979622,4072080,221.51159999999948,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,1,0.181,2.2305480346679687,0.1058082494087899,0,0,0.0,0.0,0.0,0.6461000000044237,4072080,212.48160000000382,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,2,0.361,2.130976318359375,0.30766290774456945,0,0,0.0,0.0,0.0,0.5395000000021355,4072080,227.54650000000254,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,3,0.601,2.0152457885742185,0.5528135571631732,0,0,0.0,0.0,0.0,0.5609999999975912,4072080,226.39190000000298,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,4,0.719,1.8863336791992187,0.6729138940828536,0,0,0.0,0.0,0.0,0.6077000000033195,4072080,209.67420000000203,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,5,0.754,1.7491260375976563,0.7084001498712383,0,0,0.0,0.0,0.0,0.290100000000848,4072080,221.34099999999535,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,6,0.759,1.6110746765136719,0.7166795569267582,0,0,0.0,0.0,0.0,0.3247000000001776,4072080,209.9450000000047,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,7,0.77,1.4760762023925782,0.729969829847285,0,0,0.0,0.0,0.0,0.29889999999710426,4072080,203.33089999999743,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,8,0.773,1.350772186279297,0.7408260698531761,0,0,0.0,0.0,0.0,0.6006000000056133,4072080,209.90730000000468,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,9,0.794,1.2388632202148437,0.7623477237010508,0,0,0.0,0.0,0.0,0.271200000000249,4072080,208.01339999999868,2026
mnist,mlp,plain_srsf,sign_flip,0.0,0.5,10,0.805,1.1419967041015624,0.7772885326803981,0,0,0.0,0.0,0.0,0.3261000000023273,4072080,208.87040000000212,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,1,0.155,2.2381139526367186,0.06186571506334308,2,0,1.0,0.0,0.0,0.2842000000029543,4072080,205.27810000000102,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,2,0.246,2.153972229003906,0.15389612722357332,2,0,1.0,0.0,0.0,0.28270000000674145,4072080,222.8562000000025,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,3,0.409,2.054840545654297,0.293913195520881,2,0,1.0,0.0,0.0,0.3266000000010649,4072080,218.52919999999898,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,4,0.504,1.9401797485351562,0.37721127107351704,2,0,1.0,0.0,0.0,0.3202999999984968,4072080,218.3862999999988,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,5,0.54,1.8200015869140624,0.43559472015945994,2,0,1.0,0.0,0.0,0.25450000000404316,4072080,206.4754000000022,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,6,0.591,1.6965015869140625,0.5085048248742663,2,0,1.0,0.0,0.0,0.24340000000222517,4072080,210.99279999999965,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,7,0.638,1.57048486328125,0.574993551280331,2,0,1.0,0.0,0.0,0.26809999999954925,4072080,223.3450000000019,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,8,0.655,1.458457733154297,0.5976940911881039,2,0,1.0,0.0,0.0,0.31940000000219015,4072080,211.81029999999623,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,9,0.673,1.3509566955566406,0.6195439128108146,2,0,1.0,0.0,0.0,0.2862999999990734,4072080,215.8186999999998,2026
mnist,mlp,plain_srsf,sign_flip,0.2,0.5,10,0.707,1.2523396301269532,0.6609508770480792,2,0,1.0,0.0,0.0,0.36670000000071923,4072080,205.00909999999806,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,1,0.181,2.2305480346679687,0.1058082494087899,0,0,0.0,0.0,0.0,0.29139999999472366,4072080,208.51410000000214,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,2,0.361,2.130976318359375,0.30766290774456945,0,0,0.0,0.0,0.0,0.2541999999934319,4072080,210.58230000000577,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,3,0.601,2.0152457885742185,0.5528135571631732,0,0,0.0,0.0,0.0,0.29080000000192285,4072080,207.6398000000026,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,4,0.719,1.8863336791992187,0.6729138940828536,0,0,0.0,0.0,0.0,0.26640000000099917,4072080,207.77209999999968,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,5,0.754,1.7491260375976563,0.7084001498712383,0,0,0.0,0.0,0.0,0.2966000000057534,4072080,218.11849999999566,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,6,0.759,1.6110746765136719,0.7166795569267582,0,0,0.0,0.0,0.0,0.5738999999991279,4072080,211.58669999999802,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,7,0.77,1.4760762023925782,0.729969829847285,0,0,0.0,0.0,0.0,0.34420000000068285,4072080,209.70210000000122,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,8,0.773,1.350772186279297,0.7408260698531761,0,0,0.0,0.0,0.0,0.54980000000171,4072080,225.23089999999968,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,9,0.794,1.2388632202148437,0.7623477237010508,0,0,0.0,0.0,0.0,0.5607000000011908,4072080,219.1563999999957,2026
mnist,mlp,plain_srsf,gaussian_noise,0.0,0.5,10,0.805,1.1419967041015624,0.7772885326803981,0,0,0.0,0.0,0.0,0.7384999999970887,4072080,217.11469999999622,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,1,0.155,2.2381139526367186,0.06186571506334308,2,0,1.0,0.0,0.0,0.48329999999907614,4072080,241.41269999999793,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,2,0.246,2.153972229003906,0.15389612722357332,2,0,1.0,0.0,0.0,0.5980999999977143,4072080,229.07829999999763,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,3,0.409,2.054840545654297,0.293913195520881,2,0,1.0,0.0,0.0,0.3567999999987137,4072080,224.9013000000062,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,4,0.504,1.9401797485351562,0.37721127107351704,2,0,1.0,0.0,0.0,0.6692999999984295,4072080,218.8806999999997,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,5,0.54,1.8200015869140624,0.43559472015945994,2,0,1.0,0.0,0.0,0.6446000000011054,4072080,215.93690000000265,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,6,0.591,1.6965015869140625,0.5085048248742663,2,0,1.0,0.0,0.0,0.21600000000177033,4072080,221.6852999999972,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,7,0.638,1.57048486328125,0.574993551280331,2,0,1.0,0.0,0.0,0.26569999999992433,4072080,205.74380000000048,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,8,0.655,1.458457733154297,0.5976940911881039,2,0,1.0,0.0,0.0,0.7139000000009332,4072080,215.22159999999957,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,9,0.673,1.3509566955566406,0.6195439128108146,2,0,1.0,0.0,0.0,0.4493000000067582,4072080,209.2746999999946,2026
mnist,mlp,plain_srsf,gaussian_noise,0.2,0.5,10,0.707,1.2523396301269532,0.6609508770480792,2,0,1.0,0.0,0.0,0.5054000000015435,4072080,220.53259999999852,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,1,0.181,2.230548156738281,0.1058082494087899,0,0,0.0,0.0,13.184100000003696,4.805999999994981,4075920,222.72449999999822,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,2,0.361,2.130976287841797,0.30766290774456945,0,0,0.0,0.0,12.437600000005489,3.9316000000013673,4075920,217.42960000000267,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,3,0.601,2.015245635986328,0.5528135571631732,0,0,0.0,0.0,14.821400000002427,5.248599999994497,4075920,215.9143999999955,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,4,0.719,1.886333709716797,0.6729138940828536,0,0,0.0,0.0,14.29740000000379,5.176300000002243,4075920,218.09939999999983,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,5,0.754,1.749126007080078,0.7084001498712383,0,0,0.0,0.0,12.777599999999723,4.101099999999747,4075920,220.11340000000246,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,6,0.759,1.6110743103027343,0.7166795569267582,0,0,0.0,0.0,12.093499999998869,3.977300000002515,4075920,225.37630000000064,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,7,0.77,1.4760761108398437,0.729969829847285,0,0,0.0,0.0,12.306999999999846,4.545199999995475,4075920,218.64490000000103,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,8,0.773,1.35077197265625,0.7408260698531761,0,0,0.0,0.0,13.099699999997938,3.5983000000001653,4075920,213.37729999999766,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,9,0.794,1.238863525390625,0.7623477237010508,0,0,0.0,0.0,14.096100000003275,4.3203999999974485,4075920,225.1831000000024,2026
mnist,mlp,pp_srsf,label_flip,0.0,0.5,10,0.805,1.1419972229003905,0.7772885326803981,0,0,0.0,0.0,11.386299999998073,3.746799999994721,4075920,217.41600000000005,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,1,0.145,2.2530733032226564,0.05413199270971476,1,1,0.5,0.125,12.240400000003149,2.7674999999973693,4075920,218.88500000000022,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,2,0.16,2.191713562011719,0.07293825277028573,1,1,0.5,0.125,14.756999999995912,5.222599999996191,4075920,219.35260000000056,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,3,0.227,2.1193932800292967,0.14260527480803686,1,1,0.5,0.125,12.612599999997087,2.967499999996903,4075920,208.73329999999868,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,4,0.336,2.03628125,0.253865997442421,1,1,0.5,0.125,12.275099999996542,2.7433999999999514,4075920,223.07010000000105,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,5,0.515,1.9467883911132813,0.397453614931521,0,2,0.0,0.25,11.645399999999029,2.943199999997148,4075920,220.27359999999874,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,6,0.484,1.8796727294921876,0.38394536564434556,0,2,0.0,0.25,11.665900000004115,3.3156000000005292,4075920,204.9720999999991,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,7,0.573,1.7658376159667968,0.4741085809949885,1,1,0.5,0.125,11.3314000000031,3.015099999998938,4075920,213.25410000000034,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,8,0.597,1.6664989624023439,0.5014016461253208,1,1,0.5,0.125,12.673100000000659,3.665599999997937,4075920,208.04809999999918,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,9,0.625,1.571620086669922,0.5278644345032119,1,1,0.5,0.125,15.157699999996055,4.2973999999986745,4075920,223.61740000000196,2026
mnist,mlp,pp_srsf,label_flip,0.2,0.5,10,0.639,1.486474639892578,0.5408651804591934,1,1,0.5,0.125,11.72989999999885,4.017300000001001,4075920,215.95949999999675,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,1,0.181,2.230548156738281,0.1058082494087899,0,0,0.0,0.0,12.36929999999603,3.9240999999989867,4075920,213.0752000000058,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,2,0.361,2.130976287841797,0.30766290774456945,0,0,0.0,0.0,12.804899999999009,4.9506999999948675,4075920,213.3442999999957,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,3,0.601,2.015245635986328,0.5528135571631732,0,0,0.0,0.0,13.198600000002614,4.475800000001584,4075920,218.60949999999946,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,4,0.719,1.886333709716797,0.6729138940828536,0,0,0.0,0.0,12.12910000000278,3.8052999999962367,4075920,217.76350000000377,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,5,0.754,1.749126007080078,0.7084001498712383,0,0,0.0,0.0,12.68980000000397,4.291699999996013,4075920,218.85119999999603,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,6,0.759,1.6110743103027343,0.7166795569267582,0,0,0.0,0.0,13.456699999998989,4.07380000000046,4075920,223.69020000000006,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,7,0.77,1.4760761108398437,0.729969829847285,0,0,0.0,0.0,12.206899999995358,4.530099999996651,4075920,214.5295000000047,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,8,0.773,1.35077197265625,0.7408260698531761,0,0,0.0,0.0,12.227800000005118,4.577599999997517,4075920,222.32290000000177,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,9,0.794,1.238863525390625,0.7623477237010508,0,0,0.0,0.0,10.66110000000009,3.849099999996497,4075920,215.52310000000574,2026
mnist,mlp,pp_srsf,sign_flip,0.0,0.5,10,0.805,1.1419972229003905,0.7772885326803981,0,0,0.0,0.0,14.51240000000098,4.927399999999693,4075920,222.70979999999696,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,1,0.155,2.2381139526367186,0.06186571506334308,2,0,1.0,0.0,12.091900000001488,2.929799999996874,4075920,215.04660000000086,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,2,0.246,2.15397216796875,0.15389612722357332,2,0,1.0,0.0,13.840900000005263,5.855300000000341,4075920,218.07799999999844,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,3,0.409,2.0548404541015626,0.293913195520881,2,0,1.0,0.0,12.495499999999993,4.257500000001357,4075920,215.75079999999502,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,4,0.504,1.9401798095703124,0.37721127107351704,2,0,1.0,0.0,12.76550000000043,2.7585999999999444,4075920,217.89499999999862,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,5,0.54,1.820000701904297,0.43559472015945994,2,0,1.0,0.0,13.643899999998155,3.7245999999981905,4075920,220.03989999999618,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,6,0.591,1.696501220703125,0.5085048248742663,2,0,1.0,0.0,13.224900000004425,2.9004000000014685,4075920,215.68129999999996,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,7,0.638,1.570483154296875,0.574993551280331,2,0,1.0,0.0,12.441600000002495,3.4090000000048803,4075920,210.10720000000305,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,8,0.655,1.4584600830078125,0.5976940911881039,2,0,1.0,0.0,12.5977000000006,3.7021999999993227,4075920,222.1505999999991,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,9,0.673,1.3509576416015625,0.6195439128108146,2,0,1.0,0.0,10.920099999999877,3.086400000000822,4075920,218.8017000000002,2026
mnist,mlp,pp_srsf,sign_flip,0.2,0.5,10,0.707,1.2523408203125,0.6609508770480792,2,0,1.0,0.0,12.05410000000029,3.0892999999991844,4075920,210.90629999999777,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,1,0.181,2.230548156738281,0.1058082494087899,0,0,0.0,0.0,11.123699999998848,4.599400000003584,4075920,218.74280000000113,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,2,0.361,2.130976287841797,0.30766290774456945,0,0,0.0,0.0,14.855900000000588,6.038799999998901,4075920,220.26029999999963,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,3,0.601,2.015245635986328,0.5528135571631732,0,0,0.0,0.0,11.533599999999922,4.697000000000173,4075920,218.9627999999999,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,4,0.719,1.886333709716797,0.6729138940828536,0,0,0.0,0.0,11.750400000011041,3.430899999997905,4075920,218.20840000000175,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,5,0.754,1.749126007080078,0.7084001498712383,0,0,0.0,0.0,14.328399999996577,4.803799999990588,4075920,231.0243000000014,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,6,0.759,1.6110743103027343,0.7166795569267582,0,0,0.0,0.0,11.150200000002997,4.750400000006039,4075920,223.86710000000676,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,7,0.77,1.4760761108398437,0.729969829847285,0,0,0.0,0.0,11.003999999999792,3.645300000002294,4075920,216.61060000000987,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,8,0.773,1.35077197265625,0.7408260698531761,0,0,0.0,0.0,14.745300000001293,6.144300000002545,4075920,216.3858999999917,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,9,0.794,1.238863525390625,0.7623477237010508,0,0,0.0,0.0,14.831900000004339,5.053300000000149,4075920,216.1755999999997,2026
mnist,mlp,pp_srsf,gaussian_noise,0.0,0.5,10,0.805,1.1419972229003905,0.7772885326803981,0,0,0.0,0.0,11.355000000008886,3.8116000000059103,4075920,213.95449999999983,2026
