dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.5,0.5,15,0.103,,0.018676337262012694,0,5,0.0,1.0,0.0,3.976100000045335,16938560,632.4700000000121,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,1,0.103,2.3129801025390626,0.018676337262012694,0,0,0.0,0.0,0.0,0.4083999999693333,4234640,405.86659999996755,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,2,0.103,2.333849914550781,0.018676337262012694,0,0,0.0,0.0,0.0,0.2969999999322681,4234640,424.8291999999765,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,3,0.103,2.5004061889648437,0.018676337262012694,0,0,0.0,0.0,0.0,0.27060000002165907,4234640,407.56899999996676,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,4,0.103,7.5194766845703125,0.018676337262012694,0,0,0.0,0.0,0.0,0.2611999999544423,4234640,406.7427999999609,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,5,0.103,270.269203125,0.018676337262012694,0,0,0.0,0.0,0.0,0.29409999990548386,4234640,416.581199999996,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,6,0.103,1236809.6,0.018676337262012694,0,0,0.0,0.0,0.0,0.2544999999827269,4234640,394.9314999999842,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,7,0.103,7.245353917020635e+16,0.018676337262012694,0,0,0.0,0.0,0.0,0.28469999995195394,4234640,395.053100000041,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,8,0.103,,0.018676337262012694,0,0,0.0,0.0,0.0,0.24869999992915837,4234640,381.9273000000294,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,9,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.2583000000413449,4234640,398.50190000004204,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,10,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.25620000008075294,4234640,407.307699999933,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,11,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.4825999999411579,4234640,393.73010000008435,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,12,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.2459999999473439,4234640,411.9030000000521,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,13,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.248200000100951,4234640,405.1289999999881,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,14,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.30010000000402215,4234640,393.4913000000506,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,sign_flip,0.6,0.5,15,0.089,,0.016345270890725436,0,0,0.0,0.0,0.0,0.30449999997017585,4234640,392.6454999999578,2180,32,600,0,0,0
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,1,0.145,2.296739685058594,0.05694618977061725,6,0,1.0,0.0,18.6034999999265,2.4920000000747677,4239760,433.7269000000106,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,2,0.104,2.29699853515625,0.01884057971014493,6,0,1.0,0.0,18.633000000022548,2.2366999999121617,4239760,424.57309999997506,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,3,0.1,2.2898101196289065,0.018298261665141813,6,0,1.0,0.0,20.185200000014447,2.975700000092729,4239760,432.4122999998963,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,4,0.103,2.2507128295898435,0.023787096120733313,6,0,1.0,0.0,17.234099999996033,2.5196999999934633,4239760,417.2431999999162,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,5,0.24,2.1380113525390625,0.13559003464533417,6,0,1.0,0.0,19.382100000029823,2.373400000010406,4239760,430.27710000001207,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,6,0.38,2.016270202636719,0.3220365972262925,6,0,1.0,0.0,19.7833999999375,2.5599999999030842,4239760,433.5313999999926,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,7,0.499,1.865808135986328,0.4600755962476691,6,0,1.0,0.0,18.731600000023718,2.543899999977839,4239760,443.06410000001506,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,8,0.528,1.7433294372558594,0.5008197100896092,6,0,1.0,0.0,17.955299999925955,2.158699999995406,4239760,418.9289999999346,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,9,0.501,1.6348060913085938,0.42585880928511655,6,0,1.0,0.0,17.584700000043085,2.5633999999854495,4239760,422.6651999999831,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,10,0.579,1.4491228637695313,0.5298211983041388,6,0,1.0,0.0,19.22490000004018,2.5147999999717285,4239760,423.1132999999545,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,11,0.651,1.2894356994628906,0.6142861481376778,6,0,1.0,0.0,16.186299999958464,2.7800999999954,4239760,420.8455000000413,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,12,0.667,1.1957354431152343,0.6331923841771994,6,0,1.0,0.0,16.659799999956704,2.1265000000312284,4239760,420.771899999977,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,13,0.618,1.1434682006835937,0.5742714687328538,6,0,1.0,0.0,18.032500000003893,2.493200000003526,4239760,433.6537000000362,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,14,0.677,1.0499257507324218,0.6447050378699498,6,0,1.0,0.0,17.690799999968476,2.9539999999315114,4239760,427.4474999999711,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,sign_flip,0.6,0.5,15,0.709,0.9865022125244141,0.6864347614422508,6,0,1.0,0.0,17.43110000006709,2.6103000000148313,4239760,415.7424999999648,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,1,0.102,2.309663818359375,0.018511796733212342,4,2,0.6666666666666666,0.5,22.097000000030675,2.9558999999608204,4239760,765.2567999999746,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,2,0.102,2.3256268310546875,0.018511796733212342,4,2,0.6666666666666666,0.5,18.043899999952373,2.3226000000704516,4239760,799.3048000000726,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,3,0.102,2.3197625732421874,0.018511796733212342,5,1,0.8333333333333334,0.25,22.534000000064225,3.406799999993382,4239760,758.5710999999264,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,4,0.102,2.3370390625,0.018511796733212342,5,1,0.8333333333333334,0.25,17.50979999997071,2.9506999999284744,4239760,724.5092999999088,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,5,0.102,2.393912353515625,0.018511796733212342,5,1,0.8333333333333334,0.25,21.023499999955675,2.4809000000232118,4239760,746.2027000000262,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,6,0.102,2.4289901123046875,0.018511796733212342,6,0,1.0,0.0,18.927799999914896,2.8546999999434775,4239760,748.1397000000243,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,7,0.102,2.433098327636719,0.018511796733212342,6,0,1.0,0.0,20.91829999994843,2.5939000000789747,4239760,760.7179000000315,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,8,0.1,2.4573876342773437,0.01821493624772313,6,0,1.0,0.0,18.58310000000074,2.8103999999302687,4239760,744.9104999999463,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,9,0.303,2.382433349609375,0.1946161293120027,6,0,1.0,0.0,19.075300000054085,2.324799999996685,4239760,727.2738000000345,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,10,0.104,2.3657020263671873,0.02398250836384711,6,0,1.0,0.0,20.077200000059747,2.8574000000389788,4239760,733.2731000000194,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,11,0.185,2.3234888916015626,0.08440524765337676,6,0,1.0,0.0,18.189699999993536,2.8823000000102184,4239760,741.5667000000212,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,12,0.111,2.2842913818359376,0.0378852328101827,6,0,1.0,0.0,17.59509999999409,2.410199999985707,4239760,758.122999999955,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,13,0.164,2.219321044921875,0.09944357011218045,6,0,1.0,0.0,20.285299999954987,2.78600000001461,4239760,738.4264999999459,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,14,0.349,2.079003875732422,0.2691031321145921,6,0,1.0,0.0,21.468599999934668,3.461299999912626,4239760,764.8090999999795,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,sign_flip,0.6,0.5,15,0.323,1.9998351440429687,0.23882085748045528,6,0,1.0,0.0,17.880300000001625,2.092899999979636,4239760,724.9568999999383,2180,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,1,0.102,2.3105783081054687,0.018511796733212342,4,2,0.6666666666666666,0.5,0.0,3.202499999929387,16938560,669.6557999999868,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,2,0.102,2.31457421875,0.018511796733212342,5,1,0.8333333333333334,0.25,0.0,3.303100000039194,16938560,690.7874999999422,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,3,0.102,2.3224222412109374,0.018511796733212342,6,0,1.0,0.0,0.0,2.3653000000649627,16938560,684.4965999999886,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,4,0.102,2.3388239135742186,0.018511796733212342,5,1,0.8333333333333334,0.25,0.0,2.898000000072898,16938560,668.558800000028,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,5,0.016,2.421481018066406,0.005095541401273886,4,2,0.6666666666666666,0.5,0.0,2.8786000000309286,16938560,653.769499999953,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,6,0.105,4.118818908691407,0.019004524886877826,4,2,0.6666666666666666,0.5,0.0,2.629100000035578,16938560,663.1171999999879,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,7,0.079,8.975747314453125,0.01749723145071982,5,1,0.8333333333333334,0.25,0.0,2.4971000000277854,16938560,656.7182000000003,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,8,0.103,25.57840576171875,0.018676337262012694,5,1,0.8333333333333334,0.25,0.0,2.430499999945823,16938560,662.7050000000736,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,9,0.103,297.95640625,0.018676337262012694,5,1,0.8333333333333334,0.25,0.0,2.9988000000003012,16938560,676.1645000000271,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,10,0.103,17986.432,0.018676337262012694,5,1,0.8333333333333334,0.25,0.0,2.512099999989914,16938560,643.7515999999732,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,11,0.103,1517745864.704,0.018676337262012694,5,1,0.8333333333333334,0.25,0.0,2.3856999999907202,16938560,657.0163000000093,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,12,0.103,1.7422730261364193e+23,0.018676337262012694,5,1,0.8333333333333334,0.25,0.0,2.439399999957459,16938560,640.9691999999723,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,13,0.089,,0.016345270890725436,2,4,0.3333333333333333,1.0,0.0,2.9765000000452346,16938560,634.3482999999424,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,14,0.089,,0.016345270890725436,2,4,0.3333333333333333,1.0,0.0,2.6457000000164044,16938560,661.1970999999812,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,sign_flip,0.6,0.5,15,0.089,,0.016345270890725436,2,4,0.3333333333333333,1.0,0.0,2.8363000000126704,16938560,672.1344000000045,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,1,0.102,2.3000751342773436,0.018511796733212342,0,0,0.0,0.0,0.0,0.25470000002769666,4234640,404.0155999999797,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,2,0.103,2.3051590576171876,0.020569426680754045,0,0,0.0,0.0,0.0,0.3131999999368418,4234640,401.3172999999597,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,3,0.107,2.3221613159179686,0.02817501455614411,0,0,0.0,0.0,0.0,0.2888999999868247,4234640,406.42939999997907,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,4,0.094,2.320993835449219,0.03515748893521102,0,0,0.0,0.0,0.0,0.28630000008433854,4234640,395.3298999999788,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,5,0.172,2.319112060546875,0.05740264081564432,0,0,0.0,0.0,0.0,0.25699999991957156,4234640,404.86600000008366,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,6,0.191,2.262894104003906,0.07977976397693202,0,0,0.0,0.0,0.0,0.3080000000181826,4234640,418.2023000000754,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,7,0.173,2.24268359375,0.07861784857705874,0,0,0.0,0.0,0.0,0.25959999993574456,4234640,402.7221000000054,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,8,0.197,2.203348571777344,0.07448284808118202,0,0,0.0,0.0,0.0,0.2561999999670661,4234640,406.6999000000351,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,9,0.288,2.131779235839844,0.1932824337806013,0,0,0.0,0.0,0.0,0.3265999999939595,4234640,405.2359999999453,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,10,0.282,2.0836180419921875,0.1793362348705603,0,0,0.0,0.0,0.0,0.2974000000222077,4234640,412.4686999999767,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,11,0.286,2.0174757385253907,0.1874627743243734,0,0,0.0,0.0,0.0,0.2926999999317559,4234640,400.5663000000368,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,12,0.346,1.932569580078125,0.265017105780429,0,0,0.0,0.0,0.0,0.2546999999140098,4234640,407.0431999999755,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,13,0.367,1.865293701171875,0.29224381283639167,0,0,0.0,0.0,0.0,0.28899999995246617,4234640,407.8756000000112,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,14,0.396,1.8153273315429688,0.33078247610915845,0,0,0.0,0.0,0.0,0.3941999999597101,4234640,414.1540000000532,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.4,0.5,15,0.435,1.7498070068359375,0.34876423562183684,0,0,0.0,0.0,0.0,0.4344999999830179,4234640,408.14319999992676,2180,32,600,0,0,0
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,1,0.102,2.301678894042969,0.018511796733212342,2,2,0.5,0.3333333333333333,17.168800000035844,6.669200000033015,4239760,430.29070000000047,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,2,0.107,2.3095474243164062,0.028321876550209058,1,3,0.25,0.5,16.65319999995063,6.106599999952778,4239760,427.2090000000617,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,3,0.124,2.350769775390625,0.046204376386653326,1,3,0.25,0.5,18.669000000045344,5.028199999969729,4239760,430.68620000008195,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,4,0.153,2.3730758666992187,0.0700583697533218,1,3,0.25,0.5,19.138500000053682,5.939200000057099,4239760,422.93419999998605,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,5,0.102,2.43573974609375,0.018511796733212342,2,2,0.5,0.3333333333333333,19.316600000024664,6.778700000040772,4239760,446.7467999999144,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,6,0.102,2.4282933959960937,0.018511796733212342,2,2,0.5,0.3333333333333333,16.888099999960104,5.099900000004709,4239760,423.5975999999937,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,7,0.107,2.4393851318359374,0.02923326201862573,2,2,0.5,0.3333333333333333,18.26630000005025,5.200199999990218,4239760,436.01890000002186,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,8,0.102,2.4204509887695314,0.021680096564773432,2,2,0.5,0.3333333333333333,16.152099999999336,5.151499999897169,4239760,449.88580000006095,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,9,0.129,2.4103062744140624,0.062212115563839696,1,3,0.25,0.5,19.158600000082515,5.204599999956372,4239760,460.2491000000555,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,10,0.195,2.327066162109375,0.06811013805595849,1,3,0.25,0.5,16.381899999942107,5.452399999967383,4239760,437.36869999997907,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,11,0.131,2.4006788940429686,0.06647745580383913,1,3,0.25,0.5,17.901800000004187,5.765099999962331,4239760,450.9060999999974,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,12,0.121,2.3256738891601563,0.04968815858993212,1,3,0.25,0.5,20.646299999953044,5.848000000014508,4239760,430.5293999999549,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,13,0.126,2.31693505859375,0.0571073536590778,2,2,0.5,0.3333333333333333,17.428300000005947,5.4110999999466,4239760,421.57399999996414,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,14,0.182,2.1821526489257814,0.09059491920352533,2,2,0.5,0.3333333333333333,16.490200000021105,6.146700000044802,4239760,423.9271999999801,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.4,0.5,15,0.34,1.9944312133789062,0.2786328088888269,2,2,0.5,0.3333333333333333,17.722400000025118,5.949700000087432,4239760,435.76869999992596,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,1,0.102,2.302128967285156,0.018511796733212342,1,3,0.25,0.5,19.50350000004164,6.66030000002138,4239760,770.7408999999643,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,2,0.102,2.308259704589844,0.018511796733212342,2,2,0.5,0.3333333333333333,21.24780000008286,6.293899999946007,4239760,732.7527000001055,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,3,0.143,2.333550842285156,0.06557518264093339,1,3,0.25,0.5,19.178000000010798,5.100800000036543,4239760,757.3138999999856,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,4,0.174,2.354579650878906,0.07212515727535053,1,3,0.25,0.5,20.83519999996497,6.505899999979192,4239760,782.7310999999781,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,5,0.171,2.370093994140625,0.06340168878166466,1,3,0.25,0.5,22.030800000038653,6.772899999987203,4239760,838.0978000000141,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,6,0.192,2.370730712890625,0.06414181166580142,1,3,0.25,0.5,23.326399999973546,5.809499999941181,4239760,854.3362999999999,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,7,0.165,2.349540344238281,0.07176936216306296,1,3,0.25,0.5,18.870099999958256,5.10369999994964,4239760,882.8879999999799,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,8,0.145,2.319630065917969,0.06932772638071208,1,3,0.25,0.5,23.02159999999276,6.160300000033203,4239760,804.8137000000679,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,9,0.185,2.2745413818359377,0.13772615789359804,2,2,0.5,0.3333333333333333,19.218799999976,5.623300000024756,4239760,787.8708000000643,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,10,0.157,2.2543870239257813,0.07656333074311888,1,3,0.25,0.5,22.033500000020467,7.2579999999788924,4239760,770.6910000000562,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,11,0.201,2.211841491699219,0.10856214343671304,1,3,0.25,0.5,18.587900000056834,5.0939000000198575,4239760,787.0225000000346,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,12,0.261,2.143376495361328,0.18164794203010934,1,3,0.25,0.5,20.194500000002336,5.823399999940193,4239760,791.1287999999104,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,13,0.25,2.126408264160156,0.1577029225421726,1,3,0.25,0.5,18.423099999949955,5.6500999999116175,4239760,776.3793999999962,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,14,0.379,2.0026068420410157,0.3150933794003341,1,3,0.25,0.5,24.188999999978478,6.382499999972424,4239760,795.2381999999716,2180,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.4,0.5,15,0.416,1.8994879760742187,0.3604177808671074,2,2,0.5,0.3333333333333333,18.480300000078387,5.63169999998081,4239760,800.4065000000082,2180,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,1,0.102,2.300951904296875,0.018511796733212342,2,2,0.5,0.3333333333333333,0.0,5.7688000000553075,16938560,712.0653999999149,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,2,0.124,2.306114685058594,0.036467889908256876,2,2,0.5,0.3333333333333333,0.0,5.216700000005403,16938560,699.4929999999613,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,3,0.103,2.3228280639648435,0.02389191792366832,2,2,0.5,0.3333333333333333,0.0,5.483199999957833,16938560,697.2442000000001,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,4,0.275,2.282222106933594,0.1506375508685094,3,1,0.75,0.16666666666666666,0.0,5.320100000062666,16938560,671.9949999999244,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,5,0.172,2.244467468261719,0.10411469828205586,2,2,0.5,0.3333333333333333,0.0,5.377599999974336,16938560,725.2195999999458,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,6,0.295,2.208977233886719,0.1917279121475738,2,2,0.5,0.3333333333333333,0.0,5.964899999980844,16938560,709.1765000000123,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,7,0.163,2.211130126953125,0.061856688778330574,2,2,0.5,0.3333333333333333,0.0,6.856399999946916,16938560,705.3125999999565,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,8,0.358,2.073931671142578,0.24460675956846867,2,2,0.5,0.3333333333333333,0.0,7.144799999991847,16938560,678.9562999999816,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,9,0.389,2.051195953369141,0.3084600046483252,2,2,0.5,0.3333333333333333,0.0,5.359600000019782,16938560,672.4976000000424,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,10,0.449,1.915934356689453,0.35935729730533933,4,0,1.0,0.0,0.0,5.585999999993874,16938560,666.725999999926,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,11,0.525,1.7095133666992188,0.480465541004059,3,1,0.75,0.16666666666666666,0.0,5.86319999990792,16938560,672.1497000000909,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,12,0.469,1.6214129638671875,0.41774141735954606,3,1,0.75,0.16666666666666666,0.0,5.61440000001312,16938560,664.9032999999918,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,13,0.543,1.5404263610839843,0.4883099147249836,3,1,0.75,0.16666666666666666,0.0,5.548900000007961,16938560,691.3998999999649,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,14,0.511,1.4263934020996094,0.44841948599567105,3,1,0.75,0.16666666666666666,0.0,5.372899999997571,16938560,677.7084999999943,2180,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.4,0.5,15,0.593,1.3458881225585937,0.554791179936697,3,1,0.75,0.16666666666666666,0.0,6.042299999990064,16938560,682.069800000022,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.5,0.5,1,0.102,2.299906188964844,0.018511796733212342,0,0,0.0,0.0,0.0,0.2531000000089989,4234640,401.74530000001596,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.5,0.5,2,0.136,2.3003411865234376,0.06676148710047015,0,0,0.0,0.0,0.0,0.31339999998181156,4234640,405.0864000000729,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.5,0.5,3,0.094,2.3067661743164063,0.0263156279726288,0,0,0.0,0.0,0.0,0.3307000000631888,4234640,414.2318000000387,2180,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.5,0.5,4,0.086,2.3103587646484374,0.029008593586250263,0,0,0.0,0.0,0.0,0.29680000000098516,4234640,398.39950000009594,2180,32,600,0,0,0
