dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed,sketch_dim,public_validation_samples,protocol_online_bytes,protocol_offline_bytes,secure_multiplications
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,1,0.106,2.2931795043945313,0.0229450001577735,0,2,0.0,0.25,17.773400000010042,9.303600000009737,4239760,750.0696000000175,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,2,0.203,2.2954939575195312,0.1209069084433168,0,2,0.0,0.25,19.27019999999402,9.826599999996688,4239760,776.3965000000326,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,3,0.18,2.291045837402344,0.06015646539840088,0,2,0.0,0.25,19.58490000004076,11.850600000002487,4239760,762.4562999999966,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,4,0.281,2.2956937866210936,0.15432714819643945,0,2,0.0,0.25,18.556399999965834,10.34989999999425,4239760,748.4707000000412,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,5,0.353,2.2707930297851564,0.22185384980783898,0,2,0.0,0.25,17.569200000025376,11.888199999987137,4239760,765.8892000000037,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,6,0.174,2.242503112792969,0.10191946157316889,0,2,0.0,0.25,20.08899999998448,9.060999999974229,4239760,768.8666000000239,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,7,0.204,2.1676510009765626,0.11706406466633532,0,2,0.0,0.25,20.82660000002079,12.437299999987772,4239760,775.8144999999672,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,8,0.425,2.054181182861328,0.2961189883631703,0,2,0.0,0.25,18.25900000000047,11.279600000023038,4239760,750.0752999999918,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,9,0.405,1.9897989501953126,0.2840885542673918,0,2,0.0,0.25,18.382299999984753,11.14370000004783,4239760,775.7098000000155,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,10,0.385,1.908061279296875,0.28835324321103667,0,2,0.0,0.25,17.696499999942716,10.163599999941653,4239760,733.6693999999397,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,11,0.563,1.6864718017578124,0.4671270905550128,1,1,0.5,0.125,18.108399999960056,10.442399999988083,4239760,757.1136999999908,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,12,0.551,1.6249808349609376,0.477108217094197,0,2,0.0,0.25,22.74499999998625,13.374200000043857,4239760,799.8049000000265,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,13,0.511,1.51566064453125,0.41115124427648936,1,1,0.5,0.125,20.43380000009165,10.971899999958623,4239760,791.556700000001,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,14,0.587,1.3814295959472656,0.49976041091928297,1,1,0.5,0.125,19.61740000001555,10.112100000014834,4239760,759.042900000054,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,15,0.575,1.3557890625,0.4826151845844372,1,1,0.5,0.125,17.46769999999742,10.010699999952521,4239760,729.3654999999717,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,16,0.641,1.2652189025878906,0.5807332629412999,1,1,0.5,0.125,18.101999999998952,10.411999999973887,4239760,760.4028000000653,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,17,0.616,1.2215364685058594,0.5318412131996497,1,1,0.5,0.125,17.40970000003017,8.936800000014955,4239760,757.3599000000968,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,18,0.628,1.1395675354003907,0.552136040379419,1,1,0.5,0.125,18.977399999926092,9.942899999941801,4239760,778.1818999999359,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,19,0.65,1.0597420501708985,0.5838306297763793,1,1,0.5,0.125,17.606200000045646,9.479199999987031,4239760,748.1821000000082,2142,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,20,0.642,1.0624610290527343,0.5805460643319929,1,1,0.5,0.125,22.45540000001256,11.977099999967322,4239760,771.2953000000198,2142,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,1,0.109,2.2947842407226564,0.019657348963029755,0,2,0.0,0.25,0.0,9.329900000011548,16938560,678.2801000000518,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,2,0.191,2.2864004516601564,0.08271493869259232,1,1,0.5,0.125,0.0,12.078400000063994,16938560,688.3183999999574,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,3,0.292,2.269618103027344,0.20899337099628096,1,1,0.5,0.125,0.0,10.736100000031001,16938560,668.2195000000775,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,4,0.196,2.2833262939453123,0.10683483220004389,0,2,0.0,0.25,0.0,10.333300000070267,16938560,691.3633000000345,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,5,0.094,2.2372982788085936,0.03240057809229542,0,2,0.0,0.25,0.0,11.92649999995865,16938560,683.9870000000019,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,6,0.332,2.192443908691406,0.22922205615999997,0,2,0.0,0.25,0.0,10.262499999953434,16938560,673.3772000000044,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,7,0.242,2.1294320068359376,0.14581519672567106,0,2,0.0,0.25,0.0,9.417199999916193,16938560,666.6066999999885,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,8,0.383,1.9823226623535157,0.2836660265829324,0,2,0.0,0.25,0.0,11.158000000023094,16938560,688.6151999999583,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,9,0.408,1.8837774963378906,0.3139949873811335,0,2,0.0,0.25,0.0,9.981300000049487,16938560,675.19470000002,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,10,0.485,1.7452842712402343,0.38593422592150867,1,1,0.5,0.125,0.0,12.245499999949061,16938560,760.5069999999614,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,11,0.479,1.6549637145996094,0.4111415486602179,0,2,0.0,0.25,0.0,11.971900000048663,16938560,724.2123000000902,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,12,0.616,1.5005331420898438,0.5599812185303354,1,1,0.5,0.125,0.0,9.157500000014807,16938560,673.5304000000042,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,13,0.632,1.385822021484375,0.5952306375665354,1,1,0.5,0.125,0.0,12.104300000032708,16938560,682.1150000000671,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,14,0.625,1.259508575439453,0.5730746391260082,2,0,1.0,0.0,0.0,10.234800000034738,16938560,672.9825999999548,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,15,0.611,1.2602542724609376,0.5939317939517892,0,2,0.0,0.25,0.0,10.50559999998768,16938560,728.1805999999733,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,16,0.664,1.1210279235839844,0.6164908723938687,1,1,0.5,0.125,0.0,9.294899999986228,16938560,769.6548000000121,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,17,0.684,1.0012247314453124,0.6428481406140846,2,0,1.0,0.0,0.0,12.943400000040128,16938560,768.5197000000699,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,18,0.68,0.9891177368164062,0.6248833631299627,1,1,0.5,0.125,0.0,11.291800000094554,16938560,771.4491000000407,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,19,0.717,0.8747266998291016,0.6831597319129061,2,0,1.0,0.0,0.0,12.454200000092897,16938560,732.0191999999679,2142,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,20,0.731,0.9129617919921875,0.6922940653179576,0,2,0.0,0.25,0.0,9.983899999951973,16938560,721.1216999999124,2142,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,1,0.141,2.3018779296875,0.04765058521267485,0,0,0.0,0.0,0.0,0.3128000000742759,4234640,435.5405999999675,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,2,0.098,2.3009600830078125,0.023648802304426925,0,0,0.0,0.0,0.0,0.25170000003527093,4234640,423.07350000010047,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,3,0.108,2.3023153076171874,0.042137199013761874,0,0,0.0,0.0,0.0,0.2511000000140484,4234640,441.9460000000299,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,4,0.167,2.303463195800781,0.06000607348921956,0,0,0.0,0.0,0.0,0.31799999999293505,4234640,509.03149999999187,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,5,0.095,2.3013748779296876,0.02590293646192149,0,0,0.0,0.0,0.0,0.49650000005385664,4234640,482.25090000005366,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,6,0.296,2.2879430541992187,0.20880529117648047,0,0,0.0,0.0,0.0,0.35109999998894637,4234640,446.0589999999911,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,7,0.214,2.270135070800781,0.14946641878438255,0,0,0.0,0.0,0.0,0.8198000000447792,4234640,512.3389999999972,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,8,0.382,2.2419898681640626,0.3128674202729468,0,0,0.0,0.0,0.0,0.5284999999730644,4234640,486.24359999996614,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,9,0.347,2.203144836425781,0.25379708729945377,0,0,0.0,0.0,0.0,0.3159000000323431,4234640,430.15749999995023,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,10,0.262,2.169212615966797,0.17574035993008996,0,0,0.0,0.0,0.0,0.33269999994445243,4234640,421.8794999999318,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,11,0.299,2.112601776123047,0.19871171281471361,0,0,0.0,0.0,0.0,0.28149999991455843,4234640,443.5814000000846,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,12,0.4,2.0339444580078125,0.31459389381518826,0,0,0.0,0.0,0.0,0.34009999990303186,4234640,413.9254000000392,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,13,0.492,1.9600345458984374,0.412643286544201,0,0,0.0,0.0,0.0,0.3146000000242566,4234640,421.84259999999085,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,14,0.468,1.8649068603515624,0.3819939451426768,0,0,0.0,0.0,0.0,0.27780000004895555,4234640,416.3426000000072,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,15,0.441,1.760886260986328,0.32385754704747904,0,0,0.0,0.0,0.0,0.2631999999493928,4234640,447.72949999992306,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,16,0.495,1.65530908203125,0.38561034988039966,0,0,0.0,0.0,0.0,0.2507000000377957,4234640,414.28480000001855,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,17,0.501,1.5399155578613282,0.4057216901349158,0,0,0.0,0.0,0.0,0.2908000000161337,4234640,416.93480000003547,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,18,0.56,1.43360595703125,0.4769487847970004,0,0,0.0,0.0,0.0,0.28159999999388674,4234640,410.04510000004757,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,19,0.537,1.378060302734375,0.43899706960484186,0,0,0.0,0.0,0.0,0.28159999999388674,4234640,437.06269999995584,2143,32,600,0,0,0
mnist,tiny_cnn,fedavg,label_flip,0.2,0.5,20,0.546,1.3138951110839843,0.46401745950905776,0,0,0.0,0.0,0.0,0.371999999970285,4234640,486.057599999981,2143,32,600,0,0,0
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,1,0.09,2.3027110595703126,0.01651376146788991,1,1,0.5,0.125,21.988200000009783,12.06990000002861,4239760,546.2026000000151,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,2,0.09,2.302101989746094,0.01651376146788991,1,1,0.5,0.125,19.258900000068024,11.53420000002825,4239760,509.5240000000558,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,3,0.09,2.297627685546875,0.01651376146788991,1,1,0.5,0.125,17.943000000059328,10.388400000010733,4239760,503.81879999997636,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,4,0.09,2.3018362426757815,0.01651376146788991,1,1,0.5,0.125,18.04749999996602,9.91199999998571,4239760,443.0399000000307,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,5,0.091,2.314067626953125,0.018612258953168044,0,2,0.0,0.25,19.250499999998283,9.582600000044295,4239760,442.7964999999858,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,6,0.09,2.3017088623046873,0.01651376146788991,1,1,0.5,0.125,16.30360000001474,9.912800000051902,4239760,438.01009999992857,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,7,0.166,2.294881408691406,0.059640140155939256,1,1,0.5,0.125,18.554399999970883,10.81249999992906,4239760,455.2667000000383,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,8,0.125,2.284453857421875,0.0666712599329383,0,2,0.0,0.25,17.55070000001524,12.109600000030696,4239760,441.0106000000269,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,9,0.172,2.2627989501953123,0.09424329670494973,1,1,0.5,0.125,17.44650000000547,11.119399999984125,4239760,451.4821000000211,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,10,0.331,2.1712187194824217,0.23284299829005978,2,0,1.0,0.0,17.87580000006983,12.192900000059126,4239760,432.36030000002756,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,11,0.27,2.105144500732422,0.1756363351688393,2,0,1.0,0.0,18.384699999955956,12.105600000040795,4239760,440.6945000000633,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,12,0.48,1.9984043579101562,0.37261409001429036,1,1,0.5,0.125,18.825300000003153,11.085500000035609,4239760,444.743399999993,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,13,0.442,1.891055145263672,0.3969890984803852,2,0,1.0,0.0,19.239900000002308,12.23620000007486,4239760,439.4078000000263,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,14,0.527,1.7514786376953124,0.46483021391473506,2,0,1.0,0.0,19.483400000012807,9.969600000090395,4239760,434.67920000000504,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,15,0.506,1.5881174011230468,0.4196701388939476,2,0,1.0,0.0,18.867299999897114,10.331199999995988,4239760,432.4501999999484,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,16,0.555,1.42029296875,0.48272177286300816,2,0,1.0,0.0,20.2239999999847,11.248199999954522,4239760,438.7772000000041,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,17,0.587,1.287531524658203,0.5462150905556561,2,0,1.0,0.0,18.773000000010143,9.420199999908618,4239760,434.0998000000127,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,18,0.625,1.1725682678222655,0.5708974230646678,2,0,1.0,0.0,21.5542999999343,12.081199999897763,4239760,447.3084999999628,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,19,0.627,1.1069872741699218,0.5756377113344409,2,0,1.0,0.0,20.381199999974342,12.275600000066333,4239760,449.14010000002236,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf,label_flip,0.2,0.5,20,0.668,1.0152507934570312,0.6330154472647973,2,0,1.0,0.0,20.41199999996479,10.041500000056658,4239760,437.0438999999351,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,1,0.102,2.3012258911132815,0.036240819657267206,1,1,0.5,0.125,17.816199999970195,9.14660000000822,4239760,749.6345000000701,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,2,0.096,2.29841943359375,0.027039948660356167,1,1,0.5,0.125,18.57299999994666,11.879099999987375,4239760,747.2294000000375,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,3,0.09,2.2951207275390626,0.01651376146788991,1,1,0.5,0.125,18.824100000074395,9.760700000015277,4239760,746.458500000017,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,4,0.09,2.29214453125,0.01651376146788991,1,1,0.5,0.125,18.59619999993356,10.385999999925843,4239760,754.6128000000181,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,5,0.211,2.2883560180664064,0.13720133544651952,1,1,0.5,0.125,18.34740000003876,11.936799999944014,4239760,782.6343000000406,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,6,0.095,2.296698486328125,0.017351598173515982,1,1,0.5,0.125,18.867900000032023,10.26179999996657,4239760,753.4828000000289,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,7,0.095,2.3230374755859375,0.017351598173515982,1,1,0.5,0.125,18.293299999982082,10.180999999988671,4239760,748.5646000000088,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,8,0.33,2.2707009887695313,0.21591175438077476,1,1,0.5,0.125,18.210299999964263,10.308100000088416,4239760,740.7182999999122,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,9,0.224,2.256504943847656,0.14001424722946085,0,2,0.0,0.25,18.704400000046917,10.142800000039642,4239760,774.224899999922,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,10,0.221,2.2352403564453125,0.11155579114762788,1,1,0.5,0.125,20.561900000075184,9.34010000003127,4239760,759.0751000000182,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,11,0.308,2.146447052001953,0.17610602233147143,0,2,0.0,0.25,20.872899999972105,9.12489999996069,4239760,750.9615000000167,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,12,0.489,2.063621337890625,0.3924395518225918,1,1,0.5,0.125,20.38289999995868,11.52039999999488,4239760,769.6732999999085,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,13,0.437,2.0307771911621093,0.32973424630345255,1,1,0.5,0.125,20.330899999976282,11.48369999998522,4239760,767.2195000000102,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,14,0.489,1.8777764282226563,0.41782313678563077,1,1,0.5,0.125,20.184800000038194,9.696200000007593,4239760,753.3575000001065,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,15,0.439,1.7751900024414062,0.3516624048201688,1,1,0.5,0.125,19.89420000006703,10.61990000005153,4239760,739.9685999999974,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,16,0.54,1.576669647216797,0.4610557038288613,2,0,1.0,0.0,19.722399999977824,9.337800000025709,4239760,760.1955000000089,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,17,0.547,1.4337567138671874,0.4676338838313437,2,0,1.0,0.0,21.674999999959255,11.922599999934391,4239760,762.9438000000164,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,18,0.603,1.2789084777832032,0.545022828987395,2,0,1.0,0.0,20.91419999999289,13.040599999953884,4239760,760.8533999999736,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,19,0.604,1.22571533203125,0.5622309581287738,1,1,0.5,0.125,18.583400000011352,11.437699999987672,4239760,745.4682999999704,2143,32,600,46800,69120,1440
mnist,tiny_cnn,pp_srsf_trust,label_flip,0.2,0.5,20,0.668,1.103011016845703,0.6348493255389125,2,0,1.0,0.0,19.194999999967877,9.324600000013561,4239760,751.3907000000017,2143,32,600,46800,69120,1440
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,1,0.095,2.3013453369140624,0.017351598173515982,1,1,0.5,0.125,0.0,10.862000000088301,16938560,697.2435000000132,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,2,0.098,2.2994075927734374,0.030788158369983214,1,1,0.5,0.125,0.0,10.680800000045565,16938560,680.3853000000117,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,3,0.09,2.2997408447265624,0.01651376146788991,1,1,0.5,0.125,0.0,8.87990000001082,16938560,670.936099999949,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,4,0.093,2.2978831176757812,0.0219164804836378,0,2,0.0,0.25,0.0,10.453900000015892,16938560,684.0089999999464,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,5,0.182,2.2880396118164064,0.13089301158092392,0,2,0.0,0.25,0.0,9.714199999962148,16938560,669.653100000005,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,6,0.253,2.281481689453125,0.1700722036535693,0,2,0.0,0.25,0.0,10.234700000069097,16938560,682.2573000000602,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,7,0.306,2.2782237548828124,0.1981777782428658,1,1,0.5,0.125,0.0,9.615300000064053,16938560,675.826700000016,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,8,0.199,2.2429869384765624,0.10459353978319572,0,2,0.0,0.25,0.0,10.461000000077547,16938560,679.5382999999902,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,9,0.289,2.2203969116210938,0.206761048265595,1,1,0.5,0.125,0.0,11.313200000017787,16938560,704.6990000000051,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,10,0.366,2.171859069824219,0.2668762095399145,1,1,0.5,0.125,0.0,11.078099999963342,16938560,704.4188999999506,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,11,0.344,2.1245708312988283,0.21733911019389604,1,1,0.5,0.125,0.0,10.276199999907476,16938560,695.3034000000571,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,12,0.314,2.0815822143554685,0.20470446710577989,1,1,0.5,0.125,0.0,11.309999999980391,16938560,677.8948999999557,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,13,0.404,1.9923851318359376,0.284092637212982,0,2,0.0,0.25,0.0,9.41499999998996,16938560,683.6620000000266,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,14,0.469,1.8677215270996095,0.3835591694039106,1,1,0.5,0.125,0.0,9.05590000002121,16938560,687.0907999999645,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,15,0.48,1.7278882446289063,0.3983235229751353,2,0,1.0,0.0,0.0,9.832000000074004,16938560,668.115499999999,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,16,0.537,1.5855203857421876,0.46893276718687593,1,1,0.5,0.125,0.0,9.295999999949345,16938560,667.9844999999887,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,17,0.57,1.467566131591797,0.4965892565807918,1,1,0.5,0.125,0.0,9.393499999987398,16938560,679.6458999999686,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,18,0.595,1.390117889404297,0.5389755653766819,1,1,0.5,0.125,0.0,9.180499999956737,16938560,671.8634000000065,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,19,0.604,1.2987338256835939,0.5514202398672846,1,1,0.5,0.125,0.0,9.111699999948542,16938560,696.4431000000104,2143,32,600,0,0,0
mnist,tiny_cnn,fedgt_proxy,label_flip,0.2,0.5,20,0.615,1.1684074401855469,0.5691824360145812,2,0,1.0,0.0,0.0,10.332399999924746,16938560,678.3692999999857,2143,32,600,0,0,0
