dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,1,0.10888888888888888,2.238256429036458,0.045467032967032965,0,0,0.0,0.0,0.0,0.2797999999999412,4070800,27.082599999999957,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,2,0.31333333333333335,2.1189675564236112,0.21612849020913485,0,0,0.0,0.0,0.0,0.3031000000000006,4070800,28.655500000000167,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,3,0.6,1.9767437065972222,0.5715350571698169,0,0,0.0,0.0,0.0,0.31869999999978305,4070800,27.036399999999627,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,4,0.7377777777777778,1.8273346625434028,0.7299065823825611,0,0,0.0,0.0,0.0,0.296000000000074,4070800,26.521300000000192,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,5,0.6688888888888889,1.6761946614583334,0.6734276350396882,0,0,0.0,0.0,0.0,0.2624999999998323,4070800,27.58919999999998,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,6,0.7822222222222223,1.5150528293185763,0.747510510005553,0,0,0.0,0.0,0.0,0.2685000000002269,4070800,28.93049999999997,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,7,0.8155555555555556,1.3572716606987847,0.7998961776563658,0,0,0.0,0.0,0.0,0.2798000000003853,4070800,26.80870000000013,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.0,0.5,8,0.84,1.2186976793077258,0.8369203516527277,0,0,0.0,0.0,0.0,0.29860000000025977,4070800,28.507700000000025,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,1,0.09333333333333334,4.87115492078993,0.01810344827586207,0,0,0.0,0.0,0.0,0.33159999999998746,4070800,29.87479999999998,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,2,0.12,5.727990993923611,0.087183378195623,0,0,0.0,0.0,0.0,0.592299999999657,4070800,31.304200000000115,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,3,0.13555555555555557,7.705236002604167,0.07579533206067215,0,0,0.0,0.0,0.0,0.29749999999983956,4070800,28.98759999999978,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,4,0.2777777777777778,5.4225037977430555,0.21338302916156845,0,0,0.0,0.0,0.0,0.3940999999998418,4070800,27.225800000000078,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,5,0.33555555555555555,4.8389664713541665,0.3050749303367986,0,0,0.0,0.0,0.0,0.3182999999999936,4070800,28.404500000000166,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,6,0.41555555555555557,4.674147542317709,0.3917067499378023,0,0,0.0,0.0,0.0,0.24090000000009937,4070800,27.095300000000044,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,7,0.3111111111111111,8.454820149739584,0.24996761352421076,0,0,0.0,0.0,0.0,0.2621999999998792,4070800,27.123599999999914,2026
sklearn_digits,mlp,fedavg,gaussian_noise,0.2,0.5,8,0.44,6.677923990885417,0.37976880767805915,0,0,0.0,0.0,0.0,0.2637999999999252,4070800,28.407599999999977,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,1,0.10888888888888888,2.238256429036458,0.045467032967032965,0,0,0.0,0.0,0.0,3.72389999999978,4070800,27.38459999999998,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,2,0.31333333333333335,2.1189674207899305,0.21612849020913485,0,0,0.0,0.0,0.0,3.490000000000215,4070800,30.027399999999815,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,3,0.6,1.9767437065972222,0.5715350571698169,0,0,0.0,0.0,0.0,3.550799999999743,4070800,28.214000000000183,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,4,0.7377777777777778,1.8273345269097223,0.7299065823825611,0,0,0.0,0.0,0.0,3.3178999999998737,4070800,29.24490000000013,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,5,0.6688888888888889,1.6761946614583334,0.6734276350396882,0,0,0.0,0.0,0.0,3.1398999999998622,4070800,30.91749999999971,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,6,0.7822222222222223,1.5150528293185763,0.747510510005553,0,0,0.0,0.0,0.0,3.155800000000042,4070800,29.487099999999877,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,7,0.8155555555555556,1.3572715928819445,0.7998961776563658,0,0,0.0,0.0,0.0,3.2431000000001653,4070800,32.8147999999997,2026
sklearn_digits,mlp,krum,label_flip,0.0,0.5,8,0.84,1.2186977132161458,0.8369203516527277,0,0,0.0,0.0,0.0,3.1737999999998934,4070800,29.81979999999984,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,1,0.15777777777777777,2.2802604166666667,0.11363022941970309,0,2,0.0,0.25,0.0,3.154199999999996,4070800,32.31910000000005,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,2,0.2511111111111111,2.2372069634331595,0.1526482427250887,0,2,0.0,0.25,0.0,3.1591999999998066,4070800,31.571000000000016,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,3,0.27111111111111114,2.1802708604600696,0.14732634386889706,0,2,0.0,0.25,0.0,2.8458000000002315,4070800,29.777599999999627,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,4,0.3377777777777778,2.0461939154730904,0.2436448323435542,0,2,0.0,0.25,0.0,3.2581000000000415,4070800,29.427000000000092,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,5,0.26666666666666666,2.015514255099826,0.1812184108000367,0,2,0.0,0.25,0.0,3.0207999999998236,4070800,29.156900000000263,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,6,0.37333333333333335,1.866056925455729,0.28735686042523945,0,2,0.0,0.25,0.0,3.297200000000444,4070800,31.8284000000002,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,7,0.4444444444444444,1.7902857123480902,0.3697127309888889,0,2,0.0,0.25,0.0,3.1954000000000704,4070800,31.41980000000011,2026
sklearn_digits,mlp,krum,label_flip,0.2,0.5,8,0.4022222222222222,1.7442418077256945,0.33127921780389524,0,2,0.0,0.25,0.0,3.0986999999997877,4070800,31.477699999999942,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,1,0.10888888888888888,2.238256429036458,0.045467032967032965,0,0,0.0,0.0,0.0,3.401199999999882,4070800,33.03359999999955,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,2,0.31333333333333335,2.1189674207899305,0.21612849020913485,0,0,0.0,0.0,0.0,3.334200000000287,4070800,33.341200000000626,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,3,0.6,1.9767437065972222,0.5715350571698169,0,0,0.0,0.0,0.0,3.508899999999926,4070800,31.14470000000047,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,4,0.7377777777777778,1.8273345269097223,0.7299065823825611,0,0,0.0,0.0,0.0,3.2288000000004757,4070800,29.943000000000275,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,5,0.6688888888888889,1.6761946614583334,0.6734276350396882,0,0,0.0,0.0,0.0,3.232599999999586,4070800,30.4530999999999,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,6,0.7822222222222223,1.5150528293185763,0.747510510005553,0,0,0.0,0.0,0.0,3.3687000000002243,4070800,29.0165,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,7,0.8155555555555556,1.3572715928819445,0.7998961776563658,0,0,0.0,0.0,0.0,3.304899999999833,4070800,30.217899999999354,2026
sklearn_digits,mlp,krum,sign_flip,0.0,0.5,8,0.84,1.2186977132161458,0.8369203516527277,0,0,0.0,0.0,0.0,3.240400000000143,4070800,30.177099999999513,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,1,0.12222222222222222,2.239091118706597,0.05165731387953611,2,0,1.0,0.0,0.0,3.1230999999998232,4070800,28.591800000000056,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,2,0.20222222222222222,2.1168924967447915,0.1015843237046858,2,0,1.0,0.0,0.0,3.212899999999408,4070800,26.42599999999984,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,3,0.4,1.9696885850694446,0.30801276295666463,2,0,1.0,0.0,0.0,3.0274000000005685,4070800,29.338699999999385,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,4,0.5822222222222222,1.8045650227864583,0.5773778242399334,2,0,1.0,0.0,0.0,3.071300000000221,4070800,31.15959999999962,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,5,0.47555555555555556,1.6784564208984376,0.44353262872941135,2,0,1.0,0.0,0.0,3.1202000000005725,4070800,29.42179999999972,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,6,0.7177777777777777,1.4859005398220486,0.6922902134701671,2,0,1.0,0.0,0.0,2.9789000000004506,4070800,27.91539999999948,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,7,0.7288888888888889,1.333625013563368,0.6885064750310057,2,0,1.0,0.0,0.0,3.0996999999999275,4070800,30.655400000000554,2026
sklearn_digits,mlp,krum,sign_flip,0.2,0.5,8,0.7688888888888888,1.211406521267361,0.7565038728865303,2,0,1.0,0.0,0.0,3.0450999999995787,4070800,28.932499999999806,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,1,0.10888888888888888,2.238256429036458,0.045467032967032965,0,0,0.0,0.0,0.0,3.172900000000034,4070800,28.03000000000022,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,2,0.31333333333333335,2.1189674207899305,0.21612849020913485,0,0,0.0,0.0,0.0,3.1717000000002216,4070800,30.39049999999932,2026
sklearn_digits,mlp,krum,gaussian_noise,0.0,0.5,3,0.6,1.9767437065972222,0.5715350571698169,0,0,0.0,0.0,0.0,3.189199999999559,4070800,30.856199999999667,2026
