dataset,model,method,attack_type,malicious_ratio,non_iid_alpha,round,test_accuracy,test_loss,macro_f1,detected_malicious,false_positive,true_positive_rate,false_positive_rate,crypto_time_ms,aggregation_time_ms,communication_bytes,total_round_time_ms,seed
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,7,0.115,2.2818368530273436,0.02062780269058296,0,0,0.0,0.0,0.0,0.3299000000005492,4234640,385.6459999999977,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,8,0.121,2.2671633911132814,0.0328606169904637,0,0,0.0,0.0,0.0,0.27379999999865845,4234640,390.12989999999803,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,9,0.17,2.255682373046875,0.07617975575461712,0,0,0.0,0.0,0.0,0.24459999999848492,4234640,378.31519999999944,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,10,0.098,2.235997802734375,0.024578393721823345,0,0,0.0,0.0,0.0,0.5634000000007688,4234640,389.00239999999894,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,11,0.101,2.2103522033691405,0.027626038594042012,0,0,0.0,0.0,0.0,0.30569999999841,4234640,381.5135000000005,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,12,0.294,2.1330373840332033,0.24494522059331922,0,0,0.0,0.0,0.0,0.5134000000026617,4234640,386.9869000000001,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,13,0.389,2.061506622314453,0.30371369455764236,0,0,0.0,0.0,0.0,0.36139999999917904,4234640,390.0839999999981,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,14,0.421,2.0095928955078124,0.3655961518052325,0,0,0.0,0.0,0.0,0.294199999999023,4234640,393.41770000000054,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,15,0.549,1.8791041259765624,0.47305685905818456,0,0,0.0,0.0,0.0,0.31179999999864094,4234640,392.7072000000003,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,16,0.6,1.6950736083984375,0.5623944883944119,0,0,0.0,0.0,0.0,0.2363999999985822,4234640,394.7886000000018,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,17,0.527,1.561252471923828,0.4899080301144366,0,0,0.0,0.0,0.0,0.274900000000855,4234640,392.3755999999976,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,18,0.594,1.4066796264648438,0.535702248051107,0,0,0.0,0.0,0.0,0.2977999999984604,4234640,383.9340999999976,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,19,0.655,1.272069854736328,0.6251321520163265,0,0,0.0,0.0,0.0,0.3010000000003288,4234640,374.0723000000017,2029
mnist,tiny_cnn,fedavg,sign_flip,0.0,0.5,20,0.704,1.0943636474609375,0.6867307852627075,0,0,0.0,0.0,0.0,0.3187000000011153,4234640,385.0187000000034,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,1,0.115,2.305703125,0.02062780269058296,0,0,0.0,0.0,0.0,0.38069999999734705,4234640,394.1848000000015,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,2,0.115,2.315825439453125,0.02062780269058296,0,0,0.0,0.0,0.0,0.3431999999996549,4234640,393.8947000000006,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,3,0.115,2.3452246704101563,0.02062780269058296,0,0,0.0,0.0,0.0,0.30010000000046944,4234640,407.4448000000004,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,4,0.125,2.450758605957031,0.03927674032272875,0,0,0.0,0.0,0.0,0.249600000000072,4234640,397.1133000000009,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,5,0.184,2.8555482788085937,0.0615963209457828,0,0,0.0,0.0,0.0,0.27190000000132386,4234640,394.9211000000013,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,6,0.093,4.081889709472656,0.017017383348581886,0,0,0.0,0.0,0.0,0.2817000000021608,4234640,394.15950000000066,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,7,0.093,7.458743530273438,0.017017383348581886,0,0,0.0,0.0,0.0,0.3947000000010803,4234640,390.3964999999978,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,8,0.093,20.112025390625,0.017017383348581886,0,0,0.0,0.0,0.0,0.3050000000008879,4234640,393.4785999999981,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,9,0.093,73.214193359375,0.017017383348581886,0,0,0.0,0.0,0.0,0.24830000000264363,4234640,386.9235999999994,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,10,0.093,639.48284375,0.017017383348581886,0,0,0.0,0.0,0.0,0.2631999999991308,4234640,382.8254999999991,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,11,0.093,62549.924,0.017017383348581886,0,0,0.0,0.0,0.0,0.3220000000005996,4234640,383.3713000000003,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,12,0.093,16809899327.488,0.017017383348581886,0,0,0.0,0.0,0.0,0.23929999999694473,4234640,377.18609999999944,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,13,0.093,2.9472101741640087e+26,0.017017383348581886,0,0,0.0,0.0,0.0,0.27169999999898664,4234640,369.7103999999989,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,14,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.28899999999865145,4234640,380.8830000000007,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,15,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.28149999999982356,4234640,417.1294000000003,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,16,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.4674000000051137,4234640,414.8393999999982,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,17,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.4193999999984044,4234640,382.70639999999645,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,18,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.29899999999827287,4234640,393.51119999999895,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,19,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.38390000000276814,4234640,376.9911999999991,2029
mnist,tiny_cnn,fedavg,sign_flip,0.2,0.5,20,0.081,,0.014986123959296948,0,0,0.0,0.0,0.0,0.3224000000017213,4234640,384.6729999999994,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,1,0.115,2.2996240234375,0.02062780269058296,0,0,0.0,0.0,0.0,0.2726000000023987,4234640,386.68690000000083,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,2,0.115,2.2974658203125,0.02062780269058296,0,0,0.0,0.0,0.0,0.2347000000000321,4234640,393.95700000000033,2029
mnist,tiny_cnn,fedavg,gaussian_noise,0.0,0.5,3,0.115,2.294145690917969,0.02062780269058296,0,0,0.0,0.0,0.0,0.3203999999996654,4234640,398.20659999999464,2029
